,id,addr,timestamp,Area_of_interest,Communities_of_interest,Destinations,Corridor_preference,Pittsburgh_areas,Allegheny_County_areas,PAAC_Routes_Used,Routing_Type_Preference,Current_Transit_Usage,Other_Transport_Used,Why_Other_Transport_Used,Age,Employment_status,Where_From,Gender,Race,Comments,from_NameGIS,from_LABEL,from_COG,from_FIPS,from_MUNICODE,from_OBJECTID
32,4d3fa9f7-3978-49bd-b44c-5d51b2e85e76,96.236.155.140,2019-08-10T19:33:20,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Duquesne| East McKeesport Borough| East Pittsburgh Borough| Edgewood Borough| Homestead Borough| McKeesport| Monroeville| North Braddock Borough| Rankin Borough| Swissvale Borough| Whitaker Borough| Wilkinsburg Borough,HOMESTEAD UPMC COMMUNITY LIFE CENTER| Kane Regional Center McKeesport| LaRosa Mckeesport Boys and Girls Club| Senior Care Plaza| UPMC STEPS TO A HEALTHY COMMUNITY,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Highland Park and surrounding neighborhoods (Pittsburgh)| Lawrenceville (Pittsburgh)| Penn and Liberty Ave neighborhoods (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh)| The Strip (Pittsburgh),Airport Corridor / Parkway West| Allegheny Valley| East Hills| North Hills / Parkway North| South Hills,18 - Manchester| 31 - Bridgeville,,No more than once a week,Bicycle| Private car| Walking,No transit service at the times I need it| Too expensive| Too slow,55-64 years old,Full-time employment,Rankin Borough,Man,Black or African American,No,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
33,79f667a2-c3a5-4656-822b-3acf4a956e9f,172.58.43.98,2019-08-03T16:56:24,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Chalfant Borough| Churchill Borough| Duquesne| East McKeesport Borough| East Pittsburgh Borough| Edgewood Borough| Forest Hills Borough| Homestead Borough| McKeesport| Monroeville| Munhall Borough| North Braddock Borough| North Versailles Township| Pitcairn Borough| Rankin Borough| Swissvale Borough| Turtle Creek Borough| Wall Borough| West Homestead Borough| Whitaker Borough| Wilkins Township| Wilkinsburg Borough| Wilmerding Borough,"Allegheny Orthopaedic Associates| Unity Baptist Church| Giant Eagle, 1705 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States| Frick Park, 2005 Beechwood Blvd, Pittsburgh, Pennsylvania 15217, United States| MedExpress Urgent Care, 3433 William Penn Hwy., Pittsburgh, Pennsylvania 15235, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),Airport Corridor / Parkway West| East Hills,57 - Hazelwood| 61A - Swissvale| 61B - Braddock - Swissvale| P71 - Swissvale Flyer,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Never,Private car| Other,Too slow| Transit isnt reliable to get me where Im going on time,45-54 years old,Unemployed,Rankin Borough,Man,Black or African American,,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
34,6df23ddf-70d5-42bb-98df-f964482e4689,172.58.43.98,2019-08-03T18:16:58,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| McKeesport| Monroeville| Turtle Creek Borough,,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh),,61B - Braddock - Swissvale| P1 - East Busway - All Stops,,Daily commute,Private car,Other,55-64 years old,Full-time employment,Rankin Borough,Man,Black or African American,,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
35,33efd0fa-7bfb-4707-bfee-5d23a9d51470,172.58.43.54,2019-08-10T17:38:40,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Wilkinsburg Borough,,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Oakland (Pittsburgh),Airport Corridor / Parkway West,61B - Braddock - Swissvale| P1 - East Busway - All Stops| P7 - McKeesport Flyer,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",No more than once a week,Private car,Too expensive,65-74 years old,Retired,Rankin Borough,Gender Non-Conforming,Black or African American,,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
36,64a00962-017d-449c-9abc-df85f5302c9f,172.58.43.38,2019-08-05T00:38:14,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| East Pittsburgh Borough| Edgewood Borough| Forest Hills Borough| Homestead Borough| McKeesport| North Braddock Borough| Rankin Borough| Swissvale Borough| West Homestead Borough,Edgewood Towne Center| Monroeville Mall| The Waterfront| Wilkins El Sch| Woodland Hills JSHS,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh)| West End neighborhoods (Pittsburgh),Airport Corridor / Parkway West,59 - Mon Valley| 61B - Braddock - Swissvale,3,Several times a week,Carpool| Jitney| Uber/Lyft,Transit doesnt come often enough,18-24 years old,Part-time employment,Rankin Borough,Woman,Black or African American,,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
37,370aa0b9-a0ea-43c6-9a62-b3be9ed70025,174.242.36.170,2019-08-03T17:20:46,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Churchill Borough| Homestead Borough| North Versailles Township| Wilkins Township| Wilmerding Borough,Edgewood Towne Center| Industrial Center of McKeesport / McKeesport Commons| Miracle Mile| UPMC McKeesport| UPMC Urgent Care at Monroeville,Monroeville via Braddock & Turtle Creek,Oakland (Pittsburgh),Airport Corridor / Parkway West,61A - Swissvale| 61B - Braddock - Swissvale,4-A Balance.,Never,Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| Too slow,45-54 years old,Full-time employment,Rankin Borough,Woman,Black or African American,,RANKIN,Rankin Borough,Turtle Creek Valley,63408,849,66
38,009a7c74-36df-485b-b9ab-4d89d73ae94c,107.0.42.235,2019-08-23T12:16:01,McKeesport and the Mon Valley,Duquesne| Homestead Borough| Munhall Borough| West Homestead Borough,RIDC Riverplace / City Center of Duquesne| The Waterfront,Mon Valley via Homestead (61C Corridor),,,,2,"Rarely, maybe a couple times a year",Carpool| Private car,Too slow,25-34 years old,Full-time employment,West Mifflin Borough,Woman,White,,WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
39,2b42ef11-e8fe-4742-b9b5-ed8e79c219ee,174.242.0.246,2019-09-21T15:28:46,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Homestead Borough| Monroeville,"Duquesne Boulevard, Duquesne, Pennsylvania 15110, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| The Strip (Pittsburgh),,59 - Mon Valley| 61C - McKeesport - Homestead,3,Multiple trips per day,Carpool| Jitney,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Transit isnt reliable to get me where Im going on time,55-64 years old,Retired,West Mifflin Borough,Woman,Black or African American,more direct service\nmore frequent svc on weekends\nnot having to transfer,WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
40,517979ac-5871-422e-98b0-7a932e62ba7b,107.0.42.235,2019-08-19T17:24:02,McKeesport and the Mon Valley,Duquesne| Munhall Borough,"Greater Pittsburgh Community Food Bank, 1 N Linden St, Duquesne, Pennsylvania 15110, United States",Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh),South Hills,52L - Homeville Limited,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.","Rarely, maybe a couple times a year",Uber/Lyft,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Too slow,45-54 years old,Full-time employment,West Mifflin Borough,Man,White,I think the terrain of the area hinders public transportation. Buses are large and heavy and many of the roads cannot be accessed by such vehicles.,WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
41,de6fb7e2-96ee-4480-aa7b-90cc866ad1ad,208.89.33.128,2019-07-09T19:08:53,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Edgewood Borough| Forest Hills Borough| Monroeville| North Versailles Township,"Childrens Hospital of Pittsburgh East| North Versailles Public Library| Sams Club, 3621 William Penn Hwy, Monroeville, Pennsylvania 15146, United States| Giant Eagle, 3550 William Penn Hwy, Pittsburgh, Pennsylvania 15235, United States",Mon Valley via Keystone Commons,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| Oakland (Pittsburgh)| The Strip (Pittsburgh),Upper Mon Valley,52L - Homeville Limited| 59 - Mon Valley,3,Several times a week,Carpool| Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Too expensive| Too slow| Transit isnt reliable to get me where Im going on time,25-34 years old,Part-time employment,West Mifflin Borough,Woman,White,,WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
42,3b330c9f-a498-4af2-86b3-74c47ffc1937,74.98.207.113,2019-06-25T21:48:33,McKeesport and the Mon Valley,Duquesne| Homestead Borough| McKeesport,Carnegie Library of Homestead| Community Primary Care| Premier Medical  Associates Family  Practice| Primary Care Group 7 JRMC Internal Medicine| West Mifflin Area HS,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh),,56 - Lincoln Place| P1 - East Busway - All Stops,,"Rarely, maybe a couple times a year",Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Too expensive| Transit isnt reliable to get me where Im going on time,55-64 years old,Full-time employment,West Mifflin Borough,Woman,Black or African American,"Public transportation is unreliable, overcrowded and inconvenient.",WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
43,638c3d00-12b9-4723-bc4d-5c68c70ff83d,108.32.54.156,2019-07-03T01:28:31,McKeesport and the Mon Valley,Homestead Borough| Munhall Borough| Rankin Borough| Whitaker Borough,The Waterfront,Mon Valley via East Busway (P7 Corridor) ,Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West,52L - Homeville Limited| 53 - Homestead Park| 53L - Homestead Park Limited| 59 - Mon Valley| 61C - McKeesport - Homestead| 61D - Murray| 71A - Negley| 71C - Point Breeze,,No more than once a week,Private car,Public transit is not available where I am travelling to/from,65-74 years old,Retired,West Mifflin Borough,Man,White,,WEST MIFFLIN,West Mifflin Borough,South Hills Area,83512,870,9365
44,ff6125c0-f66d-4316-b0df-29c2378b0fe0,71.60.94.38,2019-07-06T12:30:09,Monroeville and Eastern Suburbs,Monroeville,"Forbes Hospital, 2570 Haymaker Rd, Monroeville, Pennsylvania 15146, United States| Gateway High School, 3000 Mosside Gateway Campus Blvd, Monroeville, Pennsylvania 15146, United States| Haymaker Road, Monroeville, Pennsylvania 15146, United States| Miracle Mile Shopping Center, 4100 William Penn Hwy, Monroeville, Pennsylvania 15146, United States",Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| The Strip (Pittsburgh),Airport Corridor / Parkway West| Upper Mon Valley,67 - Monroeville| P12 - Holiday Park Flyer| P67 - Monroeville Flyer| P69 - Trafford Flyer,,Daily commute,Private car,Public transit is not available where I am travelling to/from,55-64 years old,Part-time employment,Monroeville,Woman,White,"Monroeville used to have much better access on Haymaker Road.  That was removed previously,  With Forbes Hospital and the surrounding medical offices, it would be good to have the bus more accessible. ",MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
45,8a5091b9-bd52-488c-bf97-05001f718144,107.77.202.43,2019-07-08T00:51:53,Monroeville and Eastern Suburbs,Chalfant Borough| Churchill Borough| East Pittsburgh Borough| Edgewood Borough| Forest Hills Borough| Monroeville| Swissvale Borough| Wilkins Township| Wilkinsburg Borough,Giant Eagle,Mon Valley via Westinghouse Bridge,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh)| The Strip (Pittsburgh)| West End neighborhoods (Pittsburgh),Airport Corridor / Parkway West| East Hills| Northeast Allegheny County| South Hills,12 - McKnight| 18 - Manchester| 71C - Point Breeze,2,"Rarely, maybe a couple times a year","Shuttles (university, parking, etc.)| Uber/Lyft",Public transit is not available where I am travelling to/from| Transit doesnt come often enough| The stops/stations are hard to get to because of bad or no sidewalks| Transit isnt reliable to get me where Im going on time| Other,55-64 years old,Full-time employment,Monroeville,Woman,White,"We way more public transportation, available for greater periods of time. ",MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
46,df8baaad-e8af-45b3-9345-9db8eeb61bc1,98.111.214.246,2019-06-25T23:46:39,Monroeville and Eastern Suburbs,Monroeville| Pitcairn Borough,Gateway SHS| Miracle Mile| Ramsey El Sch,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),,P1 - East Busway - All Stops| P67 - Monroeville Flyer,6,Daily commute,Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Too slow| Transit isnt reliable to get me where Im going on time,45-54 years old,Full-time employment,Monroeville,Man,White,,MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
47,f75eedda-bf36-4c5a-8604-a67f65cd531c,68.12.117.248,2019-06-28T02:50:34,Monroeville and Eastern Suburbs,Churchill Borough| Edgewood Borough| Monroeville| Pitcairn Borough,Beechwood Park| Miracle Mile| Monroeville Mall| UPMC East| University of Pittsburgh Physicians,Mon Valley via Westinghouse Bridge,Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),Airport Corridor / Parkway West,,2,Daily commute,"Shuttles (university, parking, etc.)| Uber/Lyft",Transit doesnt come often enough| The stops/stations are hard to get to because of bad or no sidewalks| Too slow,18-24 years old,Full-time employment,Monroeville,Woman,White,,MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
48,e366585a-df45-49bc-981d-afbc77a81a2a,68.235.221.232,2019-07-22T20:00:20,Monroeville and Eastern Suburbs,Monroeville,Edgewood Towne Center| Giant Eagle| Giant Eagle| Miracle Mile| Monroeville Mall,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh),Airport Corridor / Parkway West| North Hills / Parkway North| South Hills,61C - McKeesport - Homestead| 91 - Butler Street| BLSV - Blue Line South Hills Village| P12 - Holiday Park Flyer| P67 - Monroeville Flyer,4-A Balance.,Daily commute,Carpool| Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks| Transit isnt reliable to get me where Im going on time,35-44 years old,Full-time employment,Monroeville,Man,White,"They keep moving the bus stops to worse and worse areas,  yet leave the stops in front of businesses downtown ",MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
49,a76c1478-b60d-4d13-86cc-1f1405ffa81c,73.79.191.133,2019-07-15T13:35:34,Monroeville and Eastern Suburbs,Monroeville,Als Market| Giant Eagle #60| Giant Eagle #76| Giant Eagle #77| UPMC East,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| The Strip (Pittsburgh),,P1 - East Busway - All Stops,3,Daily commute,Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| The stops/stations are hard to get to because of bad or no sidewalks,45-54 years old,Full-time employment,Monroeville,Woman,White,"I would appreciate transit to Monroeville area.\nI work 1:00pm to 9:00pm downtown, the days vary weekly, on the weekday I can not get parking at the Park & Ride in Wilkinsburg or any other Park & Ride.  They are all full.\nI have a bad back and not having to drive myself I could get out more.\nI would shop more in town and in the Strip if there were transportation closer to home.\nHaving transportation from Monroeville would be greatly appreciated.  ",MONROEVILLE,Monroeville Municipality,Turtle Creek Valley,52330,879,78
