id,timestamp,3 - Area of interest,4 - Communities of interest,5 - Destinations,6 - Corridor preference,7 - Pittsburgh areas,8 - Allegheny County areas,9 - PAAC Routes Used,10 - Routing Type Preference,11 - Current Transit Frequency,11 - Current Transit Usage,12 - Other Transport Used,12 - Why Other Transport Used,13 - Age,13 - Employment status,13 - Where From,14 - Gender,14 - Race,15 - Comments
86f2312e-79c3-4d03-a14e-156051ded94e,2019-06-28T22:28:14,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19200', 'text': 'Giant Eagle #76'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '17077', 'text': 'Turtle Creek Satellite'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '18', 'text': 'BLLB - Blue Line Library'}, {'fid': '73', 'text': 'G3 - Moon Flyer'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '41', 'text': 'P71 - Swissvale Flyer'}, {'fid': '77', 'text': 'RED - Red Line Castle Shannon'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Multiple trips per day'],"['Commuting/Work', 'Errands', 'Social']","['Private car', 'Uber/Lyft', 'Walking']","[""Transit doesn't come often enough"", 'Too slow']",['18-24 years old'],['Full-time employment'],['Regent Square (Pittsburgh)'],['Man'],['White'],['The thing I want the most is service from midnight to 4AM on the busway so I can go out without having to worry about getting on the bus before midnight.']
06aa3a6e-5469-412b-b94b-1545ecf0231b,2019-08-12T20:21:57,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}]","[{'fid': 'poi.2542620718396', 'text': 'Rankin Christian Center, 230 3rd Ave, Rankin, Pennsylvania 15104, United States'}]","[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '54', 'text': '56 - Lincoln Place'}]",['2'],"['Rarely, maybe a couple times a year']",['Commuting/Work'],['Private car'],['Other'],['55-64 years old'],['Full-time employment'],['McKeesport'],['Woman'],['Black or African American'],['']
24f25bb3-730d-4532-901f-06f446cb05d4,2019-07-25T22:29:12,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '145', 'text': 'Wilkins Township'}]","[{'fid': '19152', 'text': 'Aldi #56'}, {'fid': '19338', 'text': 'Forbes Hospital'}, {'fid': '19218', 'text': 'Giant Eagle'}, {'fid': '18365', 'text': 'Premier Medical  Associates Family  Practice'}, {'fid': '19048', 'text': 'Sheetz #468'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",['3'],['No more than once a week'],['Other'],['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'Too slow']",['65-74 years old'],['Retired'],['Penn Hills Township'],['Man'],['White'],"[""We need better bus stop shelters to keep out wind and rain and snow.\nA bus doesn't come back the street where I live.\nThe Wilkinsburg  park & ride lot fills up, so you need to add more levels.  Otherwise, the transit is not available if I can't find a place to park the car. ""]"
178f4f13-d853-4b4c-9eee-261e06a4b0be,2019-07-07T03:25:23,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19193', 'text': 'Giant Eagle #60'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19237', 'text': ""Sam's Club #6677""}, {'fid': '19231', 'text': ""Shop 'n Save - Wilkins Twp""}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '63', 'text': 'P16 - Penn Hills Flyer'}, {'fid': '64', 'text': 'P67 - Monroeville Flyer'}]",[],"['Rarely, maybe a couple times a year']",['Commuting/Work'],['Private car'],"[""Transit doesn't come often enough"", 'Other']",['35-44 years old'],['Full-time employment'],['Churchill Borough'],['Woman'],['Black or African American'],"['There are several reasons that I do not take public transit more often: the bus comes much mess often (67 Monroeville), only about once an hour, and to cross the four lane road to get from the bus stop to the street where i can walk home is extremely dangerous; I was almost hit by a car twice and decided the risk was not worth it. Moreover, there are no side walks so I have to walk in the road to even get home from the bus stop.']"
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19545', 'text': 'Aldi'}, {'fid': 'place.7760738480077200', 'text': 'Monroeville, Pennsylvania, United States'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10002', 'text': 'Allegheny Valley'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10033', 'text': 'Ohio Valley'}]","[{'fid': '20', 'text': '14 - Ohio Valley'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '73', 'text': 'G3 - Moon Flyer'}, {'fid': '11', 'text': 'O12 - McKnight Flyer'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}]",['3'],['Several times a week'],"['Commuting/Work', 'School', 'Social', 'Other']","['Private car', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Full-time employment'],['Monroeville'],['Prefer not to say'],['White'],['The transit to the east is really unreliable and inadequate at times. ']
b2ab16d8-fc53-418a-b7f5-000ead5c60ba,2019-08-03T18:15:38,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}]","[{'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19306', 'text': 'Keystone Commons'}, {'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",[],['Several times a week'],['Commuting/Work'],"['Jitney', 'Private car']",['Too slow'],['35-44 years old'],['Full-time employment'],['Rankin Borough'],['Woman'],['Black or African American'],['']
3cafd513-bb36-49a5-8658-b84df7719ca1,2019-07-21T20:01:29,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19545', 'text': 'Aldi'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19546', 'text': 'Giant Eagle'}, {'fid': '17081', 'text': 'Wilkinsburg Public Library'}, {'fid': '19243', 'text': 'Wilkinsburg Save A Lot'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10033', 'text': 'Ohio Valley'}]",[],"['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Multiple trips per day'],"['Commuting/Work', 'Errands', 'Social']","['Bicycle', 'Uber/Lyft', 'Walking']",['Public transit is not available where I am travelling to/from'],['18-24 years old'],['Full-time employment'],['Wilkinsburg Borough'],['Gender Non-Conforming'],"['Hispanic, Latino, or Spanish']",['']
9be08902-6775-4777-b8d0-5856f7ef9c06,2019-08-14T13:19:45,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19583', 'text': 'Homestead Apartments B '}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19309', 'text': 'The Waterfront'}, {'fid': '16420', 'text': 'Wal Mart'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",['3'],['Several times a week'],['Commuting/Work'],"['Jitney', 'Private car', 'Uber/Lyft', 'Walking']","['Too slow', 'I usually need to carry too many things']",['18-24 years old'],['Full-time employment'],['Wilkinsburg Borough'],['Man'],['Black or African American'],['can strat taking people closer to there house']
ec7d3cce-b6cb-425b-946a-bc350a7e0c1b,2019-10-03T05:15:56,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '110', 'text': 'McKeesport'}]",[],"[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10017', 'text': 'South Hills'}]",[],['2'],['Daily commute'],"['Commuting/Work', 'Errands', 'Medical', 'Social']","['Bicycle', 'Uber/Lyft', 'Walking']",['Other'],['35-44 years old'],['Full-time employment'],['McKeesport'],['Woman'],['Black or African American'],['']
e7511a54-98b1-41e7-83cd-2f38930633b5,2019-08-17T20:20:28,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '65', 'text': 'Wall Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}, {'fid': '60', 'text': 'Wilmerding Borough'}]","[{'fid': 'poi.2929167757377', 'text': 'Greater Works Outreach, 301 College Park Dr, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.2078764216763', 'text': 'Giant Eagle, 1705 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States'}, {'fid': 'poi.3281355019035', 'text': 'PNC Bank, 2400 Ardmore Blvd, Pittsburgh, Pennsylvania 15221, United States'}, {'fid': 'place.6754722450909870', 'text': 'Murrysville, Pennsylvania, United States'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '31', 'text': '68 - Braddock Hills'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']","['Rarely, maybe a couple times a year']","['Commuting/Work', 'School', 'Family', 'Errands', 'Medical', 'Social', 'Other']",['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'The stops/stations are hard to get to because of bad or no sidewalks']",['65-74 years old'],['Part-time employment'],['East Pittsburgh Borough'],['Woman'],['White'],['']
22eaf797-0f64-445e-9cab-61d0ecd17c71,2019-07-01T20:09:08,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '18345', 'text': 'CCP Monroeville Pediatric Assocs'}, {'fid': '19338', 'text': 'Forbes Hospital'}, {'fid': '19569', 'text': 'Hawkins Village '}, {'fid': '19578', 'text': 'Prospect Terrace '}, {'fid': '18352', 'text': 'UPMC Urgent Care at Monroeville'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10067', 'text': 'East Hills'}]","[{'fid': '59', 'text': '67 - Monroeville'}, {'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '64', 'text': 'P67 - Monroeville Flyer'}]",[],['Daily commute'],"['Commuting/Work', 'Family', 'Errands']","['Carpool', 'Private car', 'Uber/Lyft', 'Walking']","[""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too expensive', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow', ""Transit isn't reliable to get me where I'm going on time""]",['18-24 years old'],['Part-time employment'],['Wilkinsburg Borough'],['Man'],['Black or African American'],['']
8a7ff7d9-c9c7-4d1c-aaf8-65a26c9c38aa,2019-06-27T13:23:56,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19237', 'text': ""Sam's Club #6677""}, {'fid': '17959', 'text': 'UPMC East'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}]",[],"['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']","['Rarely, maybe a couple times a year']",['Social'],['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Full-time employment'],['Shaler Township'],['Man'],['White'],['']
